"Variabilidades","Data","EhAutor","Desenvolvedor"
"","2018-12-01","Autor",2
"","2018-12-01","Colaborador",1
"","2019-01-01","Autor",1
"","2019-01-01","Colaborador",2
"","2019-02-01","Autor",1
"","2019-02-01","Colaborador",1
"","2019-03-01","Autor",1
"","2019-03-01","Colaborador",1
"","2019-04-01","Colaborador",1
"","2019-05-01","Colaborador",1
"","2019-06-01","Colaborador",1
"","2019-07-01","Colaborador",1
"","2019-08-01","Colaborador",1
"","2019-09-01","Colaborador",1
"","2019-10-01","Colaborador",1
"","2019-11-01","Autor",1
"","2019-11-01","Colaborador",1
"","2019-12-01","Colaborador",1
"","2020-01-01","Autor",1
"","2020-01-01","Colaborador",1
"","2020-02-01","Colaborador",1
"","2020-03-01","Colaborador",1
"","2020-04-01","Colaborador",1
"","2020-05-01","Colaborador",1
"","2020-06-01","Autor",1
"","2020-06-01","Colaborador",1
"","2020-07-01","Autor",1
"","2020-07-01","Colaborador",1
"","2020-08-01","Colaborador",1
"","2020-09-01","Autor",1
"","2020-09-01","Colaborador",1
"","2020-10-01","Autor",1
"","2020-10-01","Colaborador",1
"","2020-11-01","Autor",1
"","2020-11-01","Colaborador",1
"","2020-12-01","Colaborador",1
"","2021-01-01","Autor",1
"","2021-01-01","Colaborador",1
"_","2010-07-01","Autor",1
"_","2010-07-01","Colaborador",1
"__amigados__  /* HACK (fnf) */","2010-07-01","Autor",1
"__amigados__  /* HACK (fnf) */","2010-07-01","Colaborador",1
"__APPLE__","2010-07-01","Autor",1
"__APPLE__","2010-07-01","Colaborador",1
"__attribute__","2013-04-01","Colaborador",1
"__attribute__","2014-02-01","Colaborador",1
"__BEOS__","2010-07-01","Autor",1
"__BEOS__","2010-07-01","Colaborador",1
"__cplusplus","2010-07-01","Autor",1
"__cplusplus","2010-07-01","Colaborador",1
"__cplusplus","2018-07-01","Autor",1
"__cplusplus &&  __GNUC__ && !  __ICC && 6 <= __GNUC__","2019-12-01","Colaborador",1
"__cplusplus &&  _LIBC","2018-07-01","Autor",1
"__CRTL_VER","2013-12-01","Colaborador",1
"__CYGWIN__","2010-07-01","Autor",1
"__CYGWIN__","2010-07-01","Colaborador",1
"__CYGWIN__","2011-01-01","Colaborador",1
"__CYGWIN__","2017-02-01","Colaborador",1
"__CYGWIN__ &&  __i386__","2010-07-01","Autor",1
"__CYGWIN__ &&  __i386__","2010-07-01","Colaborador",1
"__DECC","2013-12-01","Autor",1
"__DECC","2013-12-01","Colaborador",1
"__DJGPP__","2010-07-01","Colaborador",1
"__EMX__","2010-07-01","Autor",1
"__EMX__","2010-07-01","Colaborador",1
"__EMX__","2010-12-01","Colaborador",1
"__EMX__","2011-01-01","Colaborador",1
"__FTS_COMPAT_LENGTH","2012-08-01","Colaborador",1
"__GLIBC__","2011-01-01","Autor",1
"__GLIBC__","2011-01-01","Colaborador",1
"__GLIBC__","2011-06-01","Autor",1
"__GLIBC__","2011-06-01","Colaborador",1
"__GLIBC__","2011-12-01","Colaborador",1
"__GLIBC__","2012-02-01","Colaborador",1
"__GLIBC__","2016-04-01","Colaborador",1
"__GNU_LIBRARY__","2010-07-01","Autor",1
"__GNU_LIBRARY__","2010-07-01","Colaborador",1
"__GNU_LIBRARY__","2012-03-01","Colaborador",1
"__GNUC__","2010-07-01","Autor",1
"__GNUC__","2010-07-01","Colaborador",1
"__GNUC__","2010-11-01","Autor",1
"__GNUC__","2012-02-01","Colaborador",1
"__GNUC__ && __GNUC__ >= 2","2010-07-01","Autor",1
"__GNUC__ && __GNUC__ >= 2","2010-07-01","Colaborador",1
"__GNUC__ && !  __ICC && 407 <= __GNUC__ * 100 + __GNUC_MINOR__","2018-09-01","Colaborador",1
"__GNUC__ && !  __ICC && 407 <= __GNUC__ * 100 + __GNUC_MINOR__","2019-01-01","Colaborador",1
"__GNUC__ && ! C_ALLOCA","2010-07-01","Autor",1
"__GNUC__ && ! C_ALLOCA","2010-07-01","Colaborador",1
"__GNUC__ && 407 <= __GNUC__ * 100 + __GNUC_MINOR__","2014-02-01","Colaborador",1
"__GNUC__ && 407 <= __GNUC__ * 100 + __GNUC_MINOR__","2014-09-01","Colaborador",1
"__GNUC__ && 407 <= __GNUC__ * 100 + __GNUC_MINOR__","2018-09-01","Colaborador",1
"__GNUC__ && 407 <= __GNUC__ * 100 + __GNUC_MINOR__","2019-01-01","Colaborador",1
"__hpux","2010-07-01","Autor",1
"__hpux","2010-07-01","Colaborador",1
"__hpux /* haible@ilog.fr says this works for HPUX 9.05 and up,","2010-07-01","Autor",1
"__hpux /* haible@ilog.fr says this works for HPUX 9.05 and up,","2010-07-01","Colaborador",1
"__ia64","2010-07-01","Autor",1
"__ia64","2010-07-01","Colaborador",1
"__ia64__","2010-07-01","Autor",1
"__ia64__","2010-07-01","Colaborador",1
"__ia64__","2013-12-01","Autor",1
"__ia64__","2013-12-01","Colaborador",1
"__INT_LEAST16_MAX__","2019-12-01","Colaborador",1
"__INT_LEAST8_MAX__","2019-12-01","Colaborador",1
"__isleap","2010-07-01","Autor",1
"__isleap","2010-07-01","Colaborador",1
"__isleap","2018-08-01","Autor",1
"__linux__","2010-07-01","Autor",1
"__linux__","2010-07-01","Colaborador",1
"__linux__ && __GLIBC__ >= 2","2010-07-01","Autor",1
"__linux__ && __GLIBC__ >= 2","2010-07-01","Colaborador",1
"__MINGW32__","2010-11-01","Autor",1
"__MINGW32__","2010-11-01","Colaborador",1
"__MINGW32__","2010-12-01","Autor",1
"__MINGW32__","2010-12-01","Colaborador",1
"__MINGW32__","2012-04-01","Colaborador",1
"__MINGW32__","2012-11-01","Colaborador",1
"__MINGW32__","2013-08-01","Colaborador",1
"__MINGW32__","2015-08-01","Colaborador",1
"__MINGW32__","2017-03-01","Autor",1
"__MINGW32__ ||  __sun","2010-07-01","Colaborador",1
"__MINGW32__ ||  __sun","2012-04-01","Colaborador",1
"__MINGW32__ ||  HAVE_MMAP","2010-07-01","Autor",1
"__MINGW32__ ||  HAVE_MMAP","2010-07-01","Colaborador",1
"__MINGW32__ ||  solaris","2010-07-01","Autor",1
"__MINGW32__ ||  solaris","2010-07-01","Colaborador",1
"__MSYS__","2018-03-01","Colaborador",1
"__P","2010-07-01","Autor",1
"__P","2010-07-01","Colaborador",1
"__P","2018-08-01","Autor",1
"__ppc64__ ||  __ppc__ ||  __x86_64__","2010-07-01","Autor",1
"__ppc64__ ||  __ppc__ ||  __x86_64__","2010-07-01","Colaborador",1
"__PTRDIFF_MAX__","2019-12-01","Colaborador",1
"__set_errno","2010-07-01","Autor",1
"__set_errno","2010-07-01","Colaborador",1
"__STDC__","2010-07-01","Autor",1
"__STDC__","2010-07-01","Colaborador",1
"__STDC__ && __STDC__","2010-07-01","Autor",1
"__STDC__ && __STDC__","2010-07-01","Colaborador",1
"__STDC__ ||  __cplusplus","2010-07-01","Colaborador",1
"__STDC__ ||  __cplusplus","2010-11-01","Colaborador",1
"__STDC__ ||  __cplusplus","2012-08-01","Colaborador",1
"__STDC__ ||  __cplusplus","2012-10-01","Colaborador",1
"__STDC__ ||  __cplusplus","2014-02-01","Colaborador",1
"__STDC__ ||  __cplusplus","2014-09-01","Colaborador",1
"__UINT_LEAST16_MAX__ && __UINT_LEAST16_MAX__ <= __INT_MAX__","2019-12-01","Colaborador",1
"__UINT_LEAST8_MAX__ && __UINT_LEAST8_MAX__ <= __INT_MAX__","2019-12-01","Colaborador",1
"__uint32_t","2012-09-01","Colaborador",1
"__uint32_t","2015-08-01","Colaborador",1
"__VAX","2013-12-01","Autor",1
"__VAX","2013-12-01","Colaborador",1
"__VMS","2013-12-01","Autor",1
"__VMS","2013-12-01","Colaborador",1
"__x86_64__","2010-07-01","Autor",1
"__x86_64__","2010-07-01","Colaborador",1
"__x86_64__ ||  __i386__","2010-07-01","Autor",1
"__x86_64__ ||  __i386__","2010-07-01","Colaborador",1
"_AIX","2010-07-01","Autor",1
"_AIX","2010-07-01","Colaborador",1
"_AIX","2016-01-01","Colaborador",1
"_AIX /* Already did AIX, up at the top.  */","2010-07-01","Autor",1
"_AIX /* Already did AIX, up at the top.  */","2010-07-01","Colaborador",1
"_AIX && ! __GNUC__","2010-07-01","Autor",1
"_AIX && ! __GNUC__","2010-07-01","Colaborador",1
"_AIX && ! REGEX_MALLOC","2010-07-01","Autor",1
"_AIX ||  __hpux","2018-01-01","Colaborador",1
"_CRAY","2010-07-01","Autor",1
"_CRAY","2010-07-01","Colaborador",1
"_CRAY","2010-11-01","Colaborador",1
"_CRAY","2010-12-01","Autor",1
"_CRAY","2010-12-01","Colaborador",1
"_DATE_FMT","2015-05-01","Autor",1
"_GNU_SOURCE","2010-07-01","Autor",1
"_GNU_SOURCE","2010-07-01","Colaborador",1
"_GNU_SOURCE","2013-02-01","Autor",1
"_LIBC","2010-07-01","Autor",1
"_LIBC","2010-07-01","Colaborador",1
"_LIBC","2011-05-01","Autor",1
"_LIBC","2011-05-01","Colaborador",1
"_LIBC","2012-03-01","Colaborador",1
"_LIBC","2015-02-01","Autor",1
"_LIBC","2018-07-01","Autor",1
"_LIBC","2018-08-01","Autor",1
"_LIBC","2018-09-01","Autor",1
"_LIBC","2018-09-01","Colaborador",1
"_LIBC","2019-04-01","Autor",1
"_LIBC &&  RE_ENABLE_I18N","2010-07-01","Autor",1
"_LIBC &&  USE_IN_EXTENDED_LOCALE_MODEL","2010-07-01","Autor",1
"_LIBC &&  USE_IN_LIBIO","2010-07-01","Colaborador",1
"_LIBC &&  USE_IN_LIBIO","2012-03-01","Colaborador",1
"_LIBC &&  USE_NONOPTION_FLAGS","2010-07-01","Colaborador",1
"_LIBC ||  HAVE___FSETLOCKING","2010-07-01","Autor",1
"_LIBC ||  HAVE___FSETLOCKING","2010-07-01","Colaborador",1
"_LIBC ||  HAVE_ARGZ_H","2010-07-01","Autor",1
"_LIBC ||  HAVE_ARGZ_H","2010-07-01","Colaborador",1
"_LIBC ||  HAVE_STRCASECMP","2010-07-01","Autor",1
"_LIBC ||  HAVE_STRCASECMP","2010-07-01","Colaborador",1
"_LIBC ||  HAVE_STRDUP","2010-07-01","Autor",1
"_LIBC ||  HAVE_STRDUP","2010-07-01","Colaborador",1
"_LIBC || __GLIBC__ > 2 || (__GLIBC__ == 2 && __GLIBC_MINOR__ >= 2)","2010-07-01","Autor",1
"_LIBC || __GLIBC__ > 2 || (__GLIBC__ == 2 && __GLIBC_MINOR__ >= 2)","2010-07-01","Colaborador",1
"_LIBC || ! __GNU_LIBRARY__","2013-02-01","Autor",1
"_LIBC || ( __GNU_LIBRARY__ && __GNU_LIBRARY__ >= 2)","2010-07-01","Autor",1
"_LIBC || ( __GNU_LIBRARY__ && __GNU_LIBRARY__ >= 2)","2010-07-01","Colaborador",1
"_LIBC || ( __STDC_VERSION__ && __STDC_VERSION__ >= 199901L)","2010-07-01","Autor",1
"_LIBC || ( __STDC_VERSION__ && __STDC_VERSION__ >= 199901L)","2019-10-01","Autor",1
"_LIBC || ( HAVE_WCTYPE_H &&  HAVE_WCHAR_H)","2010-07-01","Autor",1
"_LIBC || ( HAVE_WCTYPE_H &&  HAVE_WCHAR_H)","2013-02-01","Autor",1
"_LIBC || HAVE_ICONV","2010-07-01","Autor",1
"_LIBC || HAVE_ICONV","2010-07-01","Colaborador",1
"_LIBC || NEED_MKTIME_WORKING || NEED_MKTIME_INTERNAL","2018-09-01","Autor",1
"_LIBC || NEED_MKTIME_WORKING || NEED_MKTIME_WINDOWS","2018-09-01","Autor",1
"_LIBC || WIDE_CHAR_SUPPORT","2010-07-01","Autor",1
"_LIBC_REENTRANT ||  HAVE_FEOF_UNLOCKED","2010-07-01","Autor",1
"_LIBC_REENTRANT ||  HAVE_FGETS_UNLOCKED","2010-07-01","Autor",1
"_LIBC_REENTRANT || HAVE_DECL_FEOF_UNLOCKED","2010-07-01","Autor",1
"_LIBC_REENTRANT || HAVE_DECL_FEOF_UNLOCKED","2010-07-01","Colaborador",1
"_LIBC_REENTRANT || HAVE_DECL_FGETS_UNLOCKED","2010-07-01","Autor",1
"_LIBC_REENTRANT || HAVE_DECL_FGETS_UNLOCKED","2010-07-01","Colaborador",1
"_MSC_VER","2010-07-01","Autor",1
"_MSC_VER","2010-07-01","Colaborador",1
"_MSC_VER","2010-11-01","Autor",1
"_MSC_VER","2010-12-01","Autor",1
"_MSC_VER","2010-12-01","Colaborador",1
"_MSC_VER  && ! WIN32","2010-07-01","Autor",1
"_MSC_VER && BUILDING_DLL","2010-07-01","Autor",1
"_MSC_VER && BUILDING_DLL","2010-07-01","Colaborador",1
"_MSC_VER ||  TANDEM","2010-07-01","Autor",1
"_MSC_VER ||  TANDEM","2010-11-01","Autor",1
"_NFILE","2010-07-01","Autor",1
"_NFILE","2010-07-01","Colaborador",1
"_NFILE","2010-11-01","Autor",1
"_NL_CURRENT","2010-07-01","Autor",1
"_NL_CURRENT","2010-07-01","Colaborador",1
"_NL_CURRENT || !HAVE_STRFTIME","2010-07-01","Autor",1
"_NL_CURRENT || !HAVE_STRFTIME","2010-07-01","Colaborador",1
"_NO_PROTO","2010-07-01","Autor",1
"_NO_PROTO","2010-07-01","Colaborador",1
"_POSIX_MAPPED_FILES","2010-07-01","Autor",1
"_POSIX_MAPPED_FILES","2010-07-01","Colaborador",1
"_POSIX_PATH_MAX","2010-07-01","Autor",1
"_POSIX_PATH_MAX","2010-07-01","Colaborador",1
"_POSIX_VERSION || ( HAVE_LIMITS_H && ! __GNUC__)","2010-07-01","Autor",1
"_POSIX_VERSION || ( HAVE_LIMITS_H && ! __GNUC__)","2010-07-01","Colaborador",1
"_REGEX_RE_COMP","2010-07-01","Autor",1
"_REGEX_RE_COMP ||  _LIBC","2010-07-01","Autor",1
"_STRING_H","2010-07-01","Autor",1
"_STRING_H","2010-07-01","Colaborador",1
"_tolower","2010-07-01","Autor",1
"_WIN32","2010-07-01","Autor",1
"_WIN32","2010-07-01","Colaborador",1
"_WIN32","2013-02-01","Colaborador",1
"_WIN32","2013-08-01","Colaborador",1
"_WIN32 && ! __CYGWIN__","2010-07-01","Autor",1
"_WIN32 && ! __CYGWIN__","2010-07-01","Colaborador",1
"_WIN32 ||  __WIN32__","2010-07-01","Autor",1
"_WIN32 ||  __WIN32__","2010-07-01","Colaborador",1
"_WIN32 ||  __WIN32__ ||  __EMX__ ||  __DJGPP__","2010-07-01","Autor",1
"_WIN32 ||  __WIN32__ ||  __EMX__ ||  __DJGPP__","2010-07-01","Colaborador",1
"_XOPEN_SOURCE","2013-10-01","Colaborador",1
"_XOPEN_SOURCE_EXTENDED","2013-10-01","Colaborador",1
"!  (isascii) ||  (STDC_HEADERS)","2010-07-01","Autor",1
"!  (isascii) ||  (STDC_HEADERS)","2010-07-01","Colaborador",1
"!  (yyoverflow) ||  (YYERROR_VERBOSE)","2010-07-01","Autor",1
"!  (yyoverflow) ||  (YYERROR_VERBOSE)","2010-07-01","Colaborador",1
"!  (yyoverflow) || YYERROR_VERBOSE","2010-07-01","Autor",1
"!  (yyoverflow) || YYERROR_VERBOSE","2010-07-01","Colaborador",1
"!  (YYSIZE_T)","2010-07-01","Autor",1
"!  (YYSIZE_T)","2010-07-01","Colaborador",1
"!  (YYSIZE_T) &&  (__SIZE_TYPE__)","2010-07-01","Autor",1
"!  (YYSIZE_T) &&  (__SIZE_TYPE__)","2010-07-01","Colaborador",1
"!  (YYSIZE_T) &&  (size_t)","2010-07-01","Autor",1
"!  (YYSIZE_T) &&  (size_t)","2010-07-01","Colaborador",1
"!  (YYSTYPE) && !  (YYSTYPE_IS_DECLARED)","2010-07-01","Autor",1
"!  (YYSTYPE) && !  (YYSTYPE_IS_DECLARED)","2010-07-01","Colaborador",1
"!  lint ||  __GNUC__","2010-07-01","Colaborador",1
"!  lint ||  __GNUC__","2010-11-01","Colaborador",1
"!  yyoverflow || YYERROR_VERBOSE","2010-07-01","Colaborador",1
"!  yyoverflow || YYERROR_VERBOSE","2010-11-01","Colaborador",1
"!  yyoverflow || YYERROR_VERBOSE","2020-05-01","Colaborador",1
"!  yyoverflow || YYERROR_VERBOSE","2020-06-01","Colaborador",1
"!  YYSTYPE && !  YYSTYPE_IS_DECLARED","2010-07-01","Colaborador",1
"!  YYSTYPE && !  YYSTYPE_IS_DECLARED","2010-11-01","Colaborador",1
"! __GNUC__","2010-07-01","Autor",1
"! __GNUC__","2010-07-01","Colaborador",1
"! __STDC__ || !__STDC__","2010-07-01","Autor",1
"! __STDC__ || !__STDC__","2010-07-01","Colaborador",1
"! _LIBC","2010-07-01","Autor",1
"! _LIBC","2010-07-01","Colaborador",1
"! _LIBC &&  __GLIBC__ && __GLIBC__ >= 2","2010-07-01","Autor",1
"! _LIBC &&  __GLIBC__ && __GLIBC__ >= 2","2010-07-01","Colaborador",1
"! _LIBC && ! HAVE___ARGZ_COUNT","2010-07-01","Autor",1
"! _LIBC && ! HAVE___ARGZ_COUNT","2010-07-01","Colaborador",1
"! _LIBC && ! HAVE___ARGZ_NEXT","2010-07-01","Autor",1
"! _LIBC && ! HAVE___ARGZ_NEXT","2010-07-01","Colaborador",1
"! _LIBC && ! HAVE___ARGZ_STRINGIFY","2010-07-01","Autor",1
"! _LIBC && ! HAVE___ARGZ_STRINGIFY","2010-07-01","Colaborador",1
"! _LIBC && ! HAVE_STRDUP","2010-07-01","Autor",1
"! _LIBC && ! HAVE_STRDUP","2010-07-01","Colaborador",1
"! _LIBC && !DEBUG_MKTIME","2018-08-01","Autor",1
"! _LIBC && HAVE_TZNAME && HAVE_TZSET","2010-07-01","Autor",1
"! _LIBC && HAVE_TZNAME && HAVE_TZSET","2010-07-01","Colaborador",1
"! _NL_CURRENT && HAVE_STRFTIME","2010-07-01","Autor",1
"! _NL_CURRENT && HAVE_STRFTIME","2010-07-01","Colaborador",1
"! _Noreturn \","2014-02-01","Colaborador",1
"! _Noreturn \","2014-09-01","Colaborador",1
"! _Noreturn \","2018-11-01","Colaborador",1
"! _Noreturn \","2019-01-01","Colaborador",1
"! ( ENABLE_NLS && HAVE_SETLOCALE)","2010-07-01","Autor",1
"! ( ENABLE_NLS && HAVE_SETLOCALE)","2010-07-01","Colaborador",1
"! ( ENABLE_NLS && HAVE_SETLOCALE)","2011-01-01","Autor",1
"! ( ENABLE_NLS && HAVE_SETLOCALE)","2011-01-01","Colaborador",1
"! ( ENABLE_NLS && HAVE_SETLOCALE)","2011-06-01","Autor",1
"! ( ENABLE_NLS && HAVE_SETLOCALE)","2011-06-01","Colaborador",1
"! (__DJGPP__)","2014-11-01","Colaborador",1
"! (__DJGPP__) && ! (MSDOS) && ! (_MSC_VER) \","2012-05-01","Colaborador",1
"! (__GNUC__) || __GNUC__ < 2","2010-07-01","Autor",1
"! (__MINGW32__) && ! (VMS)","2012-11-01","Colaborador",1
"! (__STDC__) || __STDC__ < 1","2010-07-01","Autor",1
"! (__STDC__) || !__STDC__","2010-07-01","Autor",1
"! (__STDC__) || !__STDC__","2010-07-01","Colaborador",1
"! (_LIBC) &&  (__GLIBC__) && __GLIBC__ >= 2","2010-07-01","Autor",1
"! (_LIBC) &&  (__GLIBC__) && __GLIBC__ >= 2","2010-07-01","Colaborador",1
"! (_MSC_VER) && ! (__MINGW32__)","2010-07-01","Autor",1
"! (_MSC_VER) && ! (__MINGW32__)","2010-07-01","Colaborador",1
"! (_MSC_VER) && ! (__MINGW32__) && ! (VMS)","2010-07-01","Autor",1
"! (_MSC_VER) && ! (__MINGW32__) && ! (VMS)","2010-07-01","Colaborador",1
"! ((MSDOS) && !(DJGPP)) && ! (OS2) && ! ((VMS) && (__DECC))","2010-07-01","Autor",1
"! ((MSDOS) && !(DJGPP)) && ! (OS2) && ! ((VMS) && (__DECC))","2010-07-01","Colaborador",1
"! ((MSDOS) && !(DJGPP)) && ! (OS2) && ! ((VMS) && (__DECC))","2010-11-01","Colaborador",1
"! ((VMS) && (__DECC))","2010-12-01","Colaborador",1
"! (bzero) && ! (bcopy)","2010-07-01","Autor",1
"! (DJGPP) && ! (MSDOS) && ! (_MSC_VER) \","2010-07-01","Autor",1
"! (DJGPP) && ! (MSDOS) && ! (_MSC_VER) \","2010-07-01","Colaborador",1
"! (DJGPP) && ! (MSDOS) && ! (_MSC_VER) \","2012-05-01","Colaborador",1
"! (emacs) && ! (_POSIX_SOURCE)","2010-07-01","Autor",1
"! (emacs) && ! (_POSIX_SOURCE)","2010-07-01","Colaborador",1
"! (emacs) && ! (SYNTAX_TABLE)","2010-07-01","Autor",1
"! (emacs) && ! (SYNTAX_TABLE)","2010-07-01","Colaborador",1
"! (MSDOS) && ! (OS2) && ! (atarist)","2010-07-01","Autor",1
"! (MSDOS) && ! (OS2) && ! (atarist)","2010-07-01","Colaborador",1
"! (MSDOS) && ! (OS2) && ! (atarist)","2010-11-01","Colaborador",1
"! (NULL)","2010-07-01","Autor",1
"! (NULL)","2010-07-01","Colaborador",1
"! (OS2)","2010-11-01","Colaborador",1
"! (OS2)","2010-12-01","Colaborador",1
"! (OS2) && ! ((VMS) && (__DECC))","2010-11-01","Colaborador",1
"! (OS2) && ! ((VMS) && (__DECC))","2010-12-01","Colaborador",1
"! (POSIX2_DATE)","2010-07-01","Autor",1
"! (PRINTF_HAS_F_FORMAT) || PRINTF_HAS_F_FORMAT != 1","2010-07-01","Autor",1
"! (PRINTF_HAS_F_FORMAT) || PRINTF_HAS_F_FORMAT != 1","2010-07-01","Colaborador",1
"! (PRINTF_HAS_F_FORMAT) || PRINTF_HAS_F_FORMAT != 1","2010-11-01","Colaborador",1
"! (PRINTF_HAS_F_FORMAT) || PRINTF_HAS_F_FORMAT != 1","2011-04-01","Colaborador",1
"! (S_ISDIR) && (S_IFDIR)","2010-07-01","Autor",1
"! (S_ISDIR) && (S_IFDIR)","2010-07-01","Colaborador",1
"! (S_ISDIR) && (S_IFDIR)","2010-11-01","Autor",1
"! (S_ISREG) && (S_IFREG)","2010-07-01","Autor",1
"! (S_ISREG) && (S_IFREG)","2010-07-01","Colaborador",1
"! (S_ISREG) && (S_IFREG)","2012-11-01","Colaborador",1
"! (S_ISREG) && (S_IFREG)","2013-01-01","Colaborador",1
"! (SUNOS_EXT)","2010-07-01","Autor",1
"! (SUNOS_EXT)","2010-07-01","Colaborador",1
"! (SYSV_EXT)","2010-07-01","Autor",1
"! (SYSV_EXT)","2010-07-01","Colaborador",1
"! (TANDEM)","2010-07-01","Autor",1
"! (TANDEM)","2010-07-01","Colaborador",1
"! (TANDEM)","2010-11-01","Colaborador",1
