"Variabilidades","Desenvolvedor","Valor","Total"
"LC_COLLATE",1,"2001-01-01",499
"LC_CTYPE",1,"2001-01-01",499
"LC_MESSAGES",1,"2001-01-01",499
"LC_MONETARY",1,"2001-01-01",499
"LC_NUMERIC",1,"2001-01-01",499
"LC_RESPONSE",1,"2001-01-01",499
"LC_TIME",1,"2001-01-01",499
"PATH_MAX",1,"2001-01-01",499
"STDC_HEADERS ||  _LIBC",1,"2001-01-01",499
"STDC_HEADERS ||  HAVE_STRING_H ||  _LIBC",1,"2001-01-01",499
"_LIBC ||  STDC_HEADERS",1,"2001-02-01",499
"HAVE_BP_SYM_H ||  _LIBC",1,"2001-02-01",499
"HAVE_DECL_STRNLEN",1,"2001-02-01",499
"HAVE_LIMITS_H ||  _LIBC",1,"2001-02-01",499
"HAVE_STDLIB_H ||  _LIBC",1,"2001-02-01",499
"__BEOS__",1,"2001-07-01",499
"__cplusplus",1,"2001-07-01",499
"__GNUC__ && __GNUC__ >= 2",1,"2001-07-01",499
"__hpux /* haible@ilog.fr says this works for HPUX 9.05 and up,",1,"2001-07-01",499
"__STDC__",1,"2001-07-01",499
"_AIX && ! __GNUC__",1,"2001-07-01",499
"_GNU_SOURCE",1,"2001-07-01",499
"_LIBC || ( __GNU_LIBRARY__ && __GNU_LIBRARY__ >= 2)",1,"2001-07-01",499
"_LIBC || ( HAVE_SETLOCALE &&  HAVE_LC_MESSAGES &&  HAVE_LOCALE_NULL)",1,"2001-07-01",499
"_LIBC || HAVE_ICONV",1,"2001-07-01",499
"_LIBC_REENTRANT ||  HAVE_FEOF_UNLOCKED",1,"2001-07-01",499
"_LIBC_REENTRANT ||  HAVE_FGETS_UNLOCKED",1,"2001-07-01",499
"_POSIX_VERSION || ( HAVE_LIMITS_H && ! __GNUC__)",1,"2001-07-01",499
"_WIN32 ||  __WIN32__",1,"2001-07-01",499
"_WIN32 ||  __WIN32__ ||  __EMX__ ||  __DJGPP__",1,"2001-07-01",499
"! _LIBC",1,"2001-07-01",499
"! O_BINARY &&  _O_BINARY",1,"2001-07-01",499
"! PATH_MAX &&  _PC_PATH_MAX",1,"2001-07-01",499
"! PATH_MAX &&  MAXPATHLEN",1,"2001-07-01",499
"( __GNUC__ && ! __APPLE_CC__) \",1,"2001-07-01",499
"( (_MSDOS) ||  (_MSDOS_)) && ! (__TURBOC__)",1,"2001-07-01",499
"(_AIX)",1,"2001-07-01",499
"(! (__STDC__) &&  (sparc)) ||  (__sparc__) ||  (__sparc) ||  (__sgi) || ( (__sun) &&  (__i386))",1,"2001-07-01",499
"alloca",2,"2001-07-01",499
"DIRECTORY_SEPARATOR",1,"2001-07-01",499
"EINTR",1,"2001-07-01",499
"HAVE_MMAP",1,"2001-07-01",499
"HAVE_STRTOUL ||  _LIBC",1,"2001-07-01",499
"HAVE_SYS_PARAM_H && ! PATH_MAX && ! MAXPATHLEN",1,"2001-07-01",499
"HAVE_SYS_PARAM_H ||  _LIBC",1,"2001-07-01",499
"HAVE_TSEARCH ||  _LIBC",1,"2001-07-01",499
"internal_function",1,"2001-07-01",499
"O_BINARY",1,"2001-07-01",499
"offsetof",1,"2001-07-01",499
"STATIC",1,"2001-07-01",499
"WIN32",1,"2001-07-01",499
"YYDEBUG != 0 ||  (YYERROR_VERBOSE)",1,"2001-07-01",499
"YYLSP_NEEDED",1,"2001-07-01",499
"YYPRINT",1,"2001-07-01",499
"YYPURE",1,"2001-07-01",499
"YYSTACK_USE_ALLOCA",1,"2001-07-01",499
"__cplusplus\n\",2,"2001-08-01",499
"NDEBUG",1,"2001-08-01",499
"YYDEBUG\n\",2,"2001-08-01",499
"YYLTYPE\n\",2,"2001-08-01",499
"_",3,"2001-10-01",499
"__GNU_LIBRARY__ ||  HAVE_STDLIB_H",2,"2001-10-01",499
"_LIBC",3,"2001-10-01",499
"_LIBC &&  USE_IN_LIBIO",2,"2001-10-01",499
"_LIBC &&  USE_NONOPTION_FLAGS",1,"2001-10-01",499
"! __STDC__ || !__STDC__",2,"2001-10-01",499
"! _LIBC &&  __GNU_LIBRARY__ && __GNU_LIBRARY__ > 1",1,"2001-10-01",499
"! (_LIBC) &&  (__GNU_LIBRARY__) && __GNU_LIBRARY__ > 1",2,"2001-10-01",499
"! mbsinit && !HAVE_MBSINIT",1,"2001-10-01",499
"(__STDC__) && __STDC__",2,"2001-10-01",499
"(MSDOS) ||  (_WIN32)",1,"2001-10-01",499
"COPYING_UNIT",2,"2001-10-01",499
"EXIT_FAILURE",2,"2001-10-01",499
"HAVE_DECL_STRERROR_R",2,"2001-10-01",499
"HAVE_STRERROR_R || _LIBC",2,"2001-10-01",499
"USE_NONOPTION_FLAGS",1,"2001-10-01",499
"VA_START",2,"2001-10-01",499
"VA_START &&  __STDC__",1,"2001-10-01",499
"EBITSET_ELT_WORDS",1,"2002-03-01",499
"EBITSET_INITIAL_SIZE",1,"2002-03-01",499
"ENABLE_CHECKING",1,"2002-03-01",499
"LBITSET_ELT_WORDS",1,"2002-03-01",499
"OBSTACK_CHUNK_ALLOC",1,"2002-03-01",499
"OBSTACK_CHUNK_FREE",1,"2002-03-01",499
"OBSTACK_CHUNK_SIZE",1,"2002-03-01",499
"__TURBOC__",1,"2002-06-01",499
"_WIN32",1,"2002-06-01",499
"!  (__GNUC__)",1,"2002-06-01",499
"!  (yy__GNUC__)",1,"2002-06-01",499
"!  (yyoverflow) ||  (YYERROR_VERBOSE)",1,"2002-06-01",499
"!  (YYSIZE_T)",1,"2002-06-01",499
"!  (YYSIZE_T) &&  (__SIZE_TYPE__)",1,"2002-06-01",499
"!  (YYSIZE_T) &&  (size_t)",1,"2002-06-01",499
"(__STDC__) ||  (__cplusplus)",1,"2002-06-01",499
"(YYDEBUG) ||  YYERROR_VERBOSE",1,"2002-06-01",499
"c_plusplus",1,"2002-06-01",499
"ECHO",1,"2002-06-01",499
"YY_ALWAYS_INTERACTIVE",1,"2002-06-01",499
"YY_BREAK",1,"2002-06-01",499
"YY_DECL",1,"2002-06-01",499
"YY_EXIT_FAILURE",1,"2002-06-01",499
"YY_FATAL_ERROR",1,"2002-06-01",499
"YY_INPUT",1,"2002-06-01",499
"YY_MALLOC_DECL",1,"2002-06-01",499
"YY_NEED_STRLEN",1,"2002-06-01",499
"YY_NEVER_INTERACTIVE",1,"2002-06-01",499
"YY_NO_INPUT",1,"2002-06-01",499
"YY_NO_POP_STATE",1,"2002-06-01",499
"YY_NO_PUSH_STATE",1,"2002-06-01",499
"YY_NO_SCAN_BUFFER",1,"2002-06-01",499
"YY_NO_SCAN_BYTES",1,"2002-06-01",499
"YY_NO_SCAN_STRING",1,"2002-06-01",499
"YY_NO_TOP_STATE",1,"2002-06-01",499
"YY_NO_UNPUT",1,"2002-06-01",499
"YY_READ_BUF_SIZE",1,"2002-06-01",499
"YY_SKIP_YYWRAP",1,"2002-06-01",499
"YY_START_STACK_INCR",1,"2002-06-01",499
"YY_USE_CONST",1,"2002-06-01",499
"YY_USE_PROTOS",1,"2002-06-01",499
"YY_USER_ACTION",1,"2002-06-01",499
"YY_USER_INIT",1,"2002-06-01",499
"YY_USES_REJECT",1,"2002-06-01",499
"YYLTYPE",1,"2002-06-01",499
"YYSTYPE",1,"2002-06-01",499
"yyterminate",1,"2002-06-01",499
"yytext_ptr",1,"2002-06-01",499
"YYTOKENTYPE",1,"2002-06-01",499
"HAVE_CLOCK",1,"2002-07-01",499
"HAVE_CLOCK_T",1,"2002-07-01",499
"HAVE_DECL_CLOCK && !HAVE_DECL_CLOCK",1,"2002-07-01",499
"HAVE_DECL_GETRUSAGE && !HAVE_DECL_GETRUSAGE",1,"2002-07-01",499
"HAVE_DECL_TIMES && !HAVE_DECL_TIMES",1,"2002-07-01",499
"HAVE_GETRUSAGE",1,"2002-07-01",499
"HAVE_STRUCT_TMS",1,"2002-07-01",499
"HAVE_SYS_RESOURCE_H",1,"2002-07-01",499
"HAVE_SYS_TIME",1,"2002-07-01",499
"HAVE_SYS_TIMES_H",1,"2002-07-01",499
"HAVE_SYSCONF &&  _SC_CLK_TCK",1,"2002-07-01",499
"HAVE_TIMES",1,"2002-07-01",499
"HAVE_USER_TIME",1,"2002-07-01",499
"HAVE_WALL_TIME",1,"2002-07-01",499
"RUSAGE_SELF",1,"2002-07-01",499
"USE_CLOCK",1,"2002-07-01",499
"USE_GETRUSAGE",1,"2002-07-01",499
"USE_TIMES",1,"2002-07-01",499
"__GNU_LIBRARY__",2,"2002-08-01",499
"__GNUC__",3,"2002-08-01",499
"!HAVE_DECL_GETENV && ! getenv && ! __GNU_LIBRARY__",1,"2002-08-01",499
"!HAVE_STRCHR && ! strchr && ! __GNU_LIBRARY__",1,"2002-08-01",499
"const",2,"2002-08-01",499
"FILESYSTEM_PREFIX_LEN",2,"2002-08-01",499
"getenv",2,"2002-08-01",499
"HAVE_DECL_MEMRCHR",2,"2002-08-01",499
"HAVE_DONE_WORKING_MALLOC_CHECK",2,"2002-08-01",499
"HAVE_DONE_WORKING_REALLOC_CHECK",2,"2002-08-01",499
"HAVE_MALLOC",1,"2002-08-01",499
"HAVE_REALLOC",1,"2002-08-01",499
"HAVE_STDLIB_H ||  __GNU_LIBRARY__",1,"2002-08-01",499
"HAVE_STRING_H ||  __GNU_LIBRARY__",1,"2002-08-01",499
"HAVE_UNISTD_H ||  __GNU_LIBRARY__",1,"2002-08-01",499
"ISSLASH",2,"2002-08-01",499
"PARAMS",2,"2002-08-01",499
"STDC_HEADERS",2,"2002-08-01",499
"STDC_HEADERS ||  HAVE_STRING_H",2,"2002-08-01",499
"__cplusplus || ( __STDC__ && __STDC__)",1,"2002-09-01",499
"__P",1,"2002-09-01",499
"_LIBC ||  HAVE_WCHAR_H",1,"2002-09-01",499
"(__STDC__) ||  (PROTOTYPES)",1,"2002-09-01",499
"HAVE_LIMITS_H",1,"2002-09-01",499
"QUAD",1,"2002-09-01",499
"UNSIGNED",1,"2002-09-01",499
"USE_IN_EXTENDED_LOCALE_MODEL",1,"2002-09-01",499
"USE_NUMBER_GROUPING",1,"2002-09-01",499
"USE_WIDE_CHAR",1,"2002-09-01",499
"weak_function",1,"2002-09-01",499
"WORDS_BIGENDIAN",1,"2002-09-01",499
"__GT_FILE",2,"2002-10-01",499
"__set_errno",2,"2002-10-01",499
"!  SIGCHLD &&  SIGCLD",1,"2002-10-01",499
"! HAVE_DUP2 && !  dup2",1,"2002-10-01",499
"! S_ISDIR &&  S_IFDIR",2,"2002-10-01",499
"! UINT64_MAX && ! uint64_t",2,"2002-10-01",499
"errno",2,"2002-10-01",499
"HAVE_WAITPID ||  waitpid",1,"2002-10-01",499
"P_tmpdir",2,"2002-10-01",499
"RANDOM_BITS",2,"2002-10-01",499
"SIGCHLD",1,"2002-10-01",499
"TMP_MAX",2,"2002-10-01",499
"WEXITSTATUS",1,"2002-10-01",499
"WIFEXITED",1,"2002-10-01",499
"! iswcntrl && !HAVE_ISWCNTRL",1,"2002-11-01",499
"! iswprint && !HAVE_ISWPRINT",1,"2002-11-01",499
"(STDC_HEADERS) || (! (isascii) && ! (HAVE_ISASCII))",2,"2002-11-01",499
"CHAR_BIT",2,"2002-11-01",499
"HAVE_CONFIG_H",3,"2002-11-01",499
"HAVE_DECL_WCWIDTH",1,"2002-11-01",499
"mbsinit",1,"2002-11-01",499
"SIZE_MAX",2,"2002-11-01",499
"UCHAR_MAX",2,"2002-11-01",499
"UINT_MAX",2,"2002-11-01",499
"wcwidth",1,"2002-11-01",499
"attribute_hidden",1,"2002-12-01",499
"(__GNUC_MINOR__) && 2093 <= (__GNUC__ * 1000 + __GNUC_MINOR__)",1,"2003-03-01",499
"EBITSET_GROW_SIZE",2,"2003-06-01",499
"HAVE_GETTEXT_H",1,"2003-06-01",499
"__STDC__ && __STDC__",2,"2004-04-01",499
"_LIBC || HAVE_STRING_H",2,"2004-04-01",499
"_NO_PROTO",2,"2004-04-01",499
"! _LIBC &&  __GLIBC__ && __GLIBC__ >= 2",2,"2004-04-01",499
"(__cplusplus) || ( (__STDC__) && __STDC__)",2,"2004-04-01",499
"(_LIBC)",2,"2004-04-01",499
"(HAVE_LIMITS_H) ||  (_LIBC)",2,"2004-04-01",499
"ARGMATCH_DIE",2,"2004-04-01",499
"ARGMATCH_DIE_DECL",2,"2004-04-01",499
"ARGMATCH_QUOTING_STYLE",2,"2004-04-01",499
"ELIDE_CODE",3,"2004-04-01",499
"HAVE_DECL_FREE",2,"2004-04-01",499
"HAVE_DECL_MALLOC",2,"2004-04-01",499
"HAVE_DECL_MEMCHR",2,"2004-04-01",499
"LENGTH_LIMIT",2,"2004-04-01",499
"LONG_MAX",2,"2004-04-01",499
"NULL",3,"2004-04-01",499
"TEST",3,"2004-04-01",499
"TEST_DIRNAME",2,"2004-04-01",499
"VA_START && __STDC__",2,"2004-04-01",499
"VMS",3,"2004-04-01",499
"weak_alias",2,"2004-04-01",499
"!  (YYFPRINTF)",1,"2005-10-01",499
"STDIN_FILENO",2,"2005-10-01",499
"STDOUT_FILENO",2,"2005-10-01",499
"__attribute__",2,"2006-01-01",499
"!  __GNUC__ || __GNUC__ < 2",1,"2006-01-01",499
"!  (YYLTYPE) && !  (YYLTYPE_IS_DECLARED)",2,"2006-01-01",499
"!  (yyoverflow) || YYERROR_VERBOSE",2,"2006-01-01",499
"!  (YYSTYPE) && !  (YYSTYPE_IS_DECLARED)",2,"2006-01-01",499
"! (lint) ||  (__GNUC__)",1,"2006-01-01",499
"!(__GNUC__) || (__GNUC__ < 2)",2,"2006-01-01",499
"(!  (yyoverflow) \",2,"2006-01-01",499
"(HAVE_USER_TIME) ||  (HAVE_SYS_TIME) ||  (HAVE_WALL_TIME)",2,"2006-01-01",499
"ATTRIBUTE_UNUSED",2,"2006-01-01",499
"YYLTYPE_IS_TRIVIAL",1,"2006-12-01",499
"YYPARSE_PARAM",2,"2006-12-01",499
"short",1,"2007-01-01",499
"yyoverflow",2,"2007-07-01",499
"!  yyoverflow || YYERROR_VERBOSE",2,"2008-02-01",499
"!(yyoverflow) || YYERROR_VERBOSE",1,"2008-02-01",499
"(!  yyoverflow \",2,"2008-02-01",499
"YY_",1,"2008-02-01",499
"YY_LOCATION_PRINT",2,"2008-02-01",499
"YYDEBUG",2,"2008-02-01",499
"YYERROR_VERBOSE",2,"2008-02-01",499
"YYINITDEPTH",2,"2008-02-01",499
"YYLEX_PARAM",2,"2008-02-01",499
"YYLLOC_DEFAULT",2,"2008-02-01",499
"YYMAXDEPTH",2,"2008-02-01",499
"YYTOKEN_TABLE",2,"2008-02-01",499
"__STDC__ ||  __cplusplus",1,"2009-04-01",499
"( __STDC__ ||  __C99__FUNC__ \",1,"2009-04-01",499
"]b4_lac_if([[1]], [[! yyoverflow || YYERROR_VERBOSE]])[",1,"2012-02-01",499
"]b4_lac_if([[1]], [[!(yyoverflow) || YYERROR_VERBOSE]])[",1,"2012-02-01",499
"!  YYLTYPE && !  YYLTYPE_IS_DECLARED",3,"2012-06-01",499
"!  YYSTYPE && !  YYSTYPE_IS_DECLARED",3,"2012-06-01",499
"GRAM_Y_TAB_H",1,"2012-06-01",499
"YYPUSH_DECLS",2,"2012-06-01",499
"]b4_api_PREFIX[LTYPE_IS_TRIVIAL && ]b4_api_PREFIX[LTYPE_IS_TRIVIAL",1,"2012-07-01",499
"GRAM_SRC_PARSE_GRAM_H",1,"2012-07-01",499
"YYFAIL",1,"2012-07-01",499
"YYLTYPE_IS_TRIVIAL && YYLTYPE_IS_TRIVIAL",1,"2012-07-01",499
"!  lint ||  __GNUC__",3,"2012-08-01",499
"(defined __STDC__ || defined __C99__FUNC__ \",1,"2012-08-01",499
"]b4_c_modern[",2,"2012-08-01",499
"HACK_FOR___GNU_LIBRARY___PROTOTYPE",1,"2012-08-01",499
"lint",2,"2012-08-01",499
"lint && !  __GNU_LIBRARY__",1,"2012-08-01",499
"__GNUC__ && (4 < __GNUC__ + (6 <= __GNUC_MINOR__))",1,"2012-10-01",499
"__GNUC__ && 407 <= __GNUC__ * 100 + __GNUC_MINOR__",1,"2012-10-01",499
"!  GRAM_LTYPE && !  GRAM_LTYPE_IS_DECLARED",1,"2012-10-01",499
"!  GRAM_STYPE && !  GRAM_STYPE_IS_DECLARED",1,"2012-10-01",499
"GRAM_DEBUG",1,"2012-10-01",499
"GRAM_LTYPE_IS_TRIVIAL && GRAM_LTYPE_IS_TRIVIAL",1,"2012-10-01",499
"GRAM_TOKENTYPE",1,"2012-10-01",499
"YY_GRAM_Y_TAB_H_INCLUDED",1,"2012-10-01",499
"YY_IGNORE_MAYBE_UNINITIALIZED_BEGIN",1,"2012-10-01",499
"YY_INITIAL_VALUE",1,"2012-10-01",499
"YYLVAL_INITIALIZE",1,"2012-10-01",499
"YYLEX",1,"2012-12-01",499
"YY_GRAM__SRC_PARSE_GRAM_H_INCLUDED",1,"2013-04-01",499
"! _Noreturn \",1,"2015-01-01",499
"YY_ATTRIBUTE",1,"2015-01-01",499
"YY_ATTRIBUTE_PURE",1,"2015-01-01",499
"YY_ATTRIBUTE_UNUSED",1,"2015-01-01",499
"defined CLK_TCK",1,"2018-09-01",499
"defined HAVE_CLOCK",1,"2018-09-01",499
"defined HAVE_GETRUSAGE",1,"2018-09-01",499
"defined HZ",1,"2018-09-01",499
"defined USE_CLOCK",1,"2018-09-01",499
"defined USE_CLOCK && !defined HAVE_DECL_CLOCK",1,"2018-09-01",499
"defined USE_GETRUSAGE",1,"2018-09-01",499
"defined USE_GETRUSAGE && !defined HAVE_DECL_GETRUSAGE",1,"2018-09-01",499
"HAVE_USER_TIME ||  HAVE_SYS_TIME ||  HAVE_WALL_TIME",2,"2018-09-01",499
"USE_TIMES && ! HAVE_DECL_TIMES",1,"2018-09-01",499
"__GNUC__ && !  __ICC && 407 <= __GNUC__ * 100 + __GNUC_MINOR__",1,"2018-10-01",499
"! yyoverflow && ! YYSTACK_RELOCATE",1,"2018-11-01",499
"YY_GRAM_SRC_PARSE_GRAM_H_INCLUDED",1,"2019-03-01",499
"__clang__",1,"2019-05-01",499
"TIOCGWINSZ",1,"2019-09-01",499
"WINSIZE_IN_PTEM",1,"2019-09-01",499
"__INT_LEAST16_MAX__",1,"2019-10-01",499
"__INT_LEAST8_MAX__",1,"2019-10-01",499
"__PTRDIFF_MAX__",1,"2019-10-01",499
"__UINT_LEAST16_MAX__ && __UINT_LEAST16_MAX__ <= __INT_MAX__",1,"2019-10-01",499
"__UINT_LEAST8_MAX__ && __UINT_LEAST8_MAX__ <= __INT_MAX__",1,"2019-10-01",499
"!defined __UINT_LEAST16_MAX__ && USHRT_MAX <= INT_MAX",1,"2019-10-01",499
"!defined __UINT_LEAST8_MAX__ && UCHAR_MAX <= INT_MAX",1,"2019-10-01",499
"(!defined __UINT_LEAST16_MAX__ && defined UINT_LEAST16_MAX \",1,"2019-10-01",499
"(!defined __UINT_LEAST8_MAX__ && defined UINT_LEAST8_MAX \",1,"2019-10-01",499
"defined INT_LEAST16_MAX",1,"2019-10-01",499
"defined INT_LEAST8_MAX",1,"2019-10-01",499
"YYTYPE_INT16",2,"2019-10-01",499
"YYTYPE_INT8",2,"2019-10-01",499
"YYTYPE_UINT16",2,"2019-10-01",499
"YYTYPE_UINT8",2,"2019-10-01",499
"__cplusplus &&  __GNUC__ && !  __ICC && 6 <= __GNUC__",1,"2019-12-01",499
"YY_IGNORE_USELESS_CAST_BEGIN",1,"2019-12-01",499
"YYASSERT",1,"2019-12-01",499
"]b4_lac_if([[1]], [[!  yyoverflow || YYERROR_VERBOSE]])[",1,"2020-01-01",499
"]b4_lac_if([[1]], [b4_error_verbose_if([[1]], [[! yyoverflow]])])[",1,"2020-01-01",499
"yystpcpy",1,"2020-01-01",499
"]b4_lac_if([[1]], [b4_parse_error_case([simple], [[! yyoverflow]], [[1]])])[",1,"2020-02-01",499
"N_",1,"2020-04-01",499
"YYPTRDIFF_T",1,"2020-05-01",499
"YYSIZE_T",2,"2020-05-01",499
"__GNUC__ && !  __ICC && 406 <= __GNUC__ * 100 + __GNUC_MINOR__",1,"2020-09-01",499
