"Data","Desenvolvedor","Classificacao","Especialista","Generalista","Misto","Total","Perc_Especialista","Perc_Generalista","Perc_Misto"
"2005-12-01","Niki","Generalista",0,1,0,1,0,100,0
"2005-12-01","Octo","Misto",0,2,1,3,0,66.6666666666667,33.3333333333333
"2005-12-01","Tokkee","Generalista",0,2,1,3,0,66.6666666666667,33.3333333333333
"2006-01-01","Octo","Misto",0,2,1,3,0,66.6666666666667,33.3333333333333
"2006-02-01","Octo","Misto",0,2,1,3,0,66.6666666666667,33.3333333333333
"2006-03-01","Octo","Misto",0,2,1,3,0,66.6666666666667,33.3333333333333
"2006-04-01","Octo","Misto",0,2,1,3,0,66.6666666666667,33.3333333333333
"2006-05-01","Octo","Misto",0,2,1,3,0,66.6666666666667,33.3333333333333
"2006-06-01","Florian Forster","Misto",0,2,2,4,0,50,50
"2006-06-01","Octo","Misto",0,2,2,4,0,50,50
"2006-07-01","Florian Forster","Misto",0,2,2,4,0,50,50
"2006-09-01","Florian Forster","Misto",0,2,2,4,0,50,50
"2006-10-01","Florian Forster","Misto",0,2,2,4,0,50,50
"2006-11-01","Florian Forster","Misto",0,2,2,4,0,50,50
"2006-11-01","Lubos Stanek","Generalista",0,3,3,6,0,50,50
"2006-11-01","Sebastian Harl","Misto",0,3,3,6,0,50,50
"2006-12-01","Florian Forster","Misto",0,3,3,6,0,50,50
"2006-12-01","Sebastian Harl","Misto",0,3,3,6,0,50,50
"2007-01-01","Florian Forster","Misto",0,3,3,6,0,50,50
"2007-02-01","Florian Forster","Misto",0,3,3,6,0,50,50
"2007-03-01","Florian Forster","Misto",0,3,3,6,0,50,50
"2007-03-01","Sebastian Harl","Misto",0,3,4,7,0,42.8571428571429,57.1428571428571
"2007-03-01","Sjoerd Van Der Berg","Misto",0,3,4,7,0,42.8571428571429,57.1428571428571
"2007-04-01","Florian Forster","Misto",0,3,4,7,0,42.8571428571429,57.1428571428571
"2007-04-01","Sebastian Harl","Misto",0,3,4,7,0,42.8571428571429,57.1428571428571
"2007-05-01","Florian Forster","Misto",0,3,4,7,0,42.8571428571429,57.1428571428571
"2007-05-01","Sebastian Harl","Misto",0,3,4,7,0,42.8571428571429,57.1428571428571
"2007-06-01","Florian Forster","Misto",0,3,4,7,0,42.8571428571429,57.1428571428571
"2007-06-01","Sebastian Harl","Misto",0,3,4,7,0,42.8571428571429,57.1428571428571
"2007-07-01","Florian Forster","Misto",0,3,4,7,0,42.8571428571429,57.1428571428571
"2007-08-01","Florian Forster","Misto",0,3,4,7,0,42.8571428571429,57.1428571428571
"2007-08-01","Sebastian Harl","Misto",0,3,4,7,0,42.8571428571429,57.1428571428571
"2007-09-01","Florian Forster","Misto",0,3,4,7,0,42.8571428571429,57.1428571428571
"2007-09-01","Sebastian Harl","Misto",0,3,4,7,0,42.8571428571429,57.1428571428571
"2007-10-01","Florian Forster","Misto",0,3,4,7,0,42.8571428571429,57.1428571428571
"2007-10-01","Sebastian Harl","Misto",0,3,4,7,0,42.8571428571429,57.1428571428571
"2007-11-01","Florian Forster","Misto",0,3,4,7,0,42.8571428571429,57.1428571428571
"2007-11-01","Richard Jones","Generalista",0,4,4,8,0,50,50
"2007-11-01","Sebastian Harl","Misto",0,4,4,8,0,50,50
"2007-12-01","Florian Forster","Misto",0,4,4,8,0,50,50
"2007-12-01","Luke Heberling","Generalista",0,5,4,9,0,55.5555555555556,44.4444444444444
"2008-01-01","Florian Forster","Misto",0,5,4,9,0,55.5555555555556,44.4444444444444
"2008-01-01","Richard Jones","Generalista",0,5,4,9,0,55.5555555555556,44.4444444444444
"2008-01-01","Sebastian Harl","Misto",0,5,4,9,0,55.5555555555556,44.4444444444444
"2008-02-01","Florian Forster","Misto",0,5,4,9,0,55.5555555555556,44.4444444444444
"2008-02-01","Luke Heberling","Generalista",0,5,4,9,0,55.5555555555556,44.4444444444444
"2008-02-01","Sebastian Harl","Misto",0,5,4,9,0,55.5555555555556,44.4444444444444
"2008-03-01","Florian Forster","Misto",0,5,4,9,0,55.5555555555556,44.4444444444444
"2008-03-01","Sebastian Harl","Misto",0,5,4,9,0,55.5555555555556,44.4444444444444
"2008-04-01","Florian Forster","Misto",0,5,4,9,0,55.5555555555556,44.4444444444444
"2008-04-01","Sebastian Harl","Misto",0,6,4,10,0,60,40
"2008-04-01","Stefan Hacker","Generalista",0,6,4,10,0,60,40
"2008-05-01","Florian Forster","Misto",0,6,4,10,0,60,40
"2008-05-01","Sebastian Harl","Misto",0,6,4,10,0,60,40
"2008-06-01","Florian Forster","Misto",0,6,4,10,0,60,40
"2008-06-01","Michal Miroslaw","Generalista",0,9,4,13,0,69.2307692307692,30.7692307692308
"2008-06-01","Oleg King","Generalista",0,9,4,13,0,69.2307692307692,30.7692307692308
"2008-06-01","Sebastian Harl","Misto",0,9,4,13,0,69.2307692307692,30.7692307692308
"2008-07-01","Alessandro Iurlano","Generalista",0,9,4,13,0,69.2307692307692,30.7692307692308
"2008-07-01","Florian Forster","Misto",0,9,4,13,0,69.2307692307692,30.7692307692308
"2008-07-01","Sebastian Harl","Misto",0,9,4,13,0,69.2307692307692,30.7692307692308
"2008-08-01","Florian Forster","Misto",0,9,4,13,0,69.2307692307692,30.7692307692308
"2008-08-01","Sebastian Harl","Misto",0,9,4,13,0,69.2307692307692,30.7692307692308
"2008-09-01","Florian Forster","Misto",0,9,4,13,0,69.2307692307692,30.7692307692308
"2008-09-01","Sebastian Harl","Misto",0,9,4,13,0,69.2307692307692,30.7692307692308
"2008-10-01","Florian Forster","Misto",0,9,4,13,0,69.2307692307692,30.7692307692308
"2008-10-01","Sebastian Harl","Misto",0,9,4,13,0,69.2307692307692,30.7692307692308
"2008-11-01","Florian Forster","Misto",0,9,4,13,0,69.2307692307692,30.7692307692308
"2008-12-01","Florian Forster","Misto",0,9,4,13,0,69.2307692307692,30.7692307692308
"2008-12-01","Sebastian Harl","Misto",0,9,4,13,0,69.2307692307692,30.7692307692308
"2009-01-01","Florian Forster","Misto",0,9,4,13,0,69.2307692307692,30.7692307692308
"2009-01-01","Sebastian Harl","Misto",0,9,4,13,0,69.2307692307692,30.7692307692308
"2009-02-01","Florian Forster","Misto",0,9,4,13,0,69.2307692307692,30.7692307692308
"2009-02-01","Sebastian Harl","Misto",0,10,4,14,0,71.4285714285714,28.5714285714286
"2009-03-01","Bruno Premont","Generalista",0,10,4,14,0,71.4285714285714,28.5714285714286
"2009-03-01","Eric Reed","Generalista",0,13,5,18,0,72.2222222222222,27.7777777777778
"2009-03-01","Florian Forster","Misto",0,13,5,18,0,72.2222222222222,27.7777777777778
"2009-03-01","Marco Chiappero","Misto",0,13,5,18,0,72.2222222222222,27.7777777777778
"2009-03-01","Sebastian Harl","Misto",0,13,5,18,0,72.2222222222222,27.7777777777778
"2009-03-01","Tomasz Pala","Generalista",0,13,5,18,0,72.2222222222222,27.7777777777778
"2009-04-01","Edward Koko Konetzko","Generalista",0,13,5,18,0,72.2222222222222,27.7777777777778
"2009-04-01","Florian Forster","Misto",0,14,5,19,0,73.6842105263158,26.3157894736842
"2009-04-01","Marco Chiappero","Misto",0,14,5,19,0,73.6842105263158,26.3157894736842
"2009-05-01","Doug Maceachern","Generalista",0,14,5,19,0,73.6842105263158,26.3157894736842
"2009-05-01","Florian Forster","Misto",0,14,5,19,0,73.6842105263158,26.3157894736842
"2009-05-01","Sebastian Harl","Misto",0,14,5,19,0,73.6842105263158,26.3157894736842
"2009-06-01","Florian Forster","Misto",0,14,5,19,0,73.6842105263158,26.3157894736842
"2009-06-01","Paul Sadauskas","Generalista",0,16,5,21,0,76.1904761904762,23.8095238095238
"2009-07-01","Anthony Dewhurst","Generalista",0,16,5,21,0,76.1904761904762,23.8095238095238
"2009-07-01","Florian Forster","Misto",0,16,5,21,0,76.1904761904762,23.8095238095238
"2009-07-01","Paul Sadauskas","Generalista",0,16,5,21,0,76.1904761904762,23.8095238095238
"2009-07-01","Sebastian Harl","Misto",0,16,5,21,0,76.1904761904762,23.8095238095238
"2009-08-01","Florian Forster","Misto",0,16,5,21,0,76.1904761904762,23.8095238095238
"2009-09-01","Florian Forster","Misto",0,16,5,21,0,76.1904761904762,23.8095238095238
"2009-10-01","Florian Forster","Misto",0,16,5,21,0,76.1904761904762,23.8095238095238
"2009-10-01","Patrik Weiskircher","Generalista",0,17,6,23,0,73.9130434782609,26.0869565217391
"2009-10-01","Sven Trenkel","Misto",0,17,6,23,0,73.9130434782609,26.0869565217391
"2009-11-01","Florian Forster","Misto",0,17,6,23,0,73.9130434782609,26.0869565217391
"2009-11-01","Sebastian Harl","Misto",0,18,6,24,0,75,25
"2009-11-01","Sven Trenkel","Misto",0,18,6,24,0,75,25
"2009-12-01","Ben Knight","Generalista",0,18,6,24,0,75,25
"2009-12-01","Florian Forster","Misto",0,18,6,24,0,75,25
"2009-12-01","Sven Trenkel","Misto",0,18,6,24,0,75,25
"2010-01-01","Florian Forster","Misto",0,18,6,24,0,75,25
"2010-01-01","Sebastian Harl","Misto",0,18,6,24,0,75,25
"2010-01-01","Sven Trenkel","Misto",0,18,6,24,0,75,25
"2010-02-01","Florian Forster","Misto",0,18,6,24,0,75,25
"2010-03-01","Florian Forster","Misto",0,18,6,24,0,75,25
"2010-03-01","Sebastian Harl","Misto",0,18,6,24,0,75,25
"2010-04-01","Florian Forster","Misto",0,18,6,24,0,75,25
"2010-04-01","Sven Trenkel","Misto",0,18,6,24,0,75,25
"2010-05-01","Florian Forster","Misto",0,18,6,24,0,75,25
"2010-05-01","Sven Trenkel","Misto",0,18,6,24,0,75,25
"2010-06-01","Florian Forster","Misto",0,18,6,24,0,75,25
"2010-06-01","Jerome Renard","Misto",0,19,7,26,0,73.0769230769231,26.9230769230769
"2010-06-01","Marc Fournier","Generalista",0,19,7,26,0,73.0769230769231,26.9230769230769
"2010-06-01","Sven Trenkel","Misto",0,19,7,26,0,73.0769230769231,26.9230769230769
"2010-07-01","Florian Forster","Misto",0,19,7,26,0,73.0769230769231,26.9230769230769
"2010-07-01","Marc Fournier","Generalista",0,19,8,27,0,70.3703703703704,29.6296296296296
"2010-08-01","Aurelien Reynaud","Misto",0,19,8,27,0,70.3703703703704,29.6296296296296
"2010-08-01","Florian Forster","Misto",0,20,8,28,0,71.4285714285714,28.5714285714286
"2010-08-01","Hakon-Dugstad.Johnsen@Telenor.Com","Generalista",0,20,8,28,0,71.4285714285714,28.5714285714286
"2010-08-01","Sebastian Harl","Misto",0,20,8,28,0,71.4285714285714,28.5714285714286
"2010-09-01","Aurelien Reynaud","Misto",0,20,8,28,0,71.4285714285714,28.5714285714286
"2010-09-01","Florian Forster","Misto",0,21,8,29,0,72.4137931034483,27.5862068965517
"2010-10-01","Akkarit Sangpetch","Generalista",0,21,8,29,0,72.4137931034483,27.5862068965517
"2010-10-01","Aurelien Reynaud","Misto",0,21,8,29,0,72.4137931034483,27.5862068965517
"2010-10-01","Florian Forster","Misto",0,21,8,29,0,72.4137931034483,27.5862068965517
"2010-10-01","Sven Trenkel","Misto",0,21,8,29,0,72.4137931034483,27.5862068965517
"2010-11-01","Akkarit Sangpetch","Generalista",0,21,8,29,0,72.4137931034483,27.5862068965517
"2010-11-01","Florian Forster","Misto",0,21,8,29,0,72.4137931034483,27.5862068965517
"2010-11-01","Sven Trenkel","Misto",0,21,8,29,0,72.4137931034483,27.5862068965517
"2010-12-01","Florian Forster","Misto",0,21,8,29,0,72.4137931034483,27.5862068965517
"2011-01-01","Florian Forster","Misto",0,21,8,29,0,72.4137931034483,27.5862068965517
"2011-02-01","Florian Forster","Misto",0,21,8,29,0,72.4137931034483,27.5862068965517
"2011-02-01","Michael Hanselmann","Generalista",0,23,8,31,0,74.1935483870968,25.8064516129032
"2011-03-01","Andres J. Diaz","Generalista",0,23,8,31,0,74.1935483870968,25.8064516129032
"2011-03-01","Florian Forster","Misto",0,23,8,31,0,74.1935483870968,25.8064516129032
"2011-04-01","Florian Forster","Misto",0,23,8,31,0,74.1935483870968,25.8064516129032
"2011-04-01","Stefan Rinkes","Misto",0,23,9,32,0,71.875,28.125
"2011-05-01","Florian Forster","Misto",0,23,9,32,0,71.875,28.125
"2011-06-01","Florian Forster","Misto",0,23,9,32,0,71.875,28.125
"2011-07-01","Florian Forster","Misto",0,23,9,32,0,71.875,28.125
"2011-08-01","Florian Forster","Misto",0,23,9,32,0,71.875,28.125
"2011-08-01","Peter Green","Generalista",0,24,9,33,0,72.7272727272727,27.2727272727273
"2011-09-01","Florian Forster","Misto",0,24,9,33,0,72.7272727272727,27.2727272727273
"2011-10-01","Fabien Wernli","Generalista",0,25,9,34,0,73.5294117647059,26.4705882352941
"2011-10-01","Jerome Renard","Misto",0,25,9,34,0,73.5294117647059,26.4705882352941
"2011-11-01","Florian Forster","Misto",0,25,9,34,0,73.5294117647059,26.4705882352941
